Date,neg1_topic,pos1_topic,pos2_topic,neg1_content,pos1_content,pos2_content
2021-04-14 21:00:00,0.6056547110368053,-0.7183966477631517,-0.37890156975306843,0.02895547652033424,0.9393707559432534,0.6270100855820078
2021-04-15 12:00:00,0.9301875157386539,-0.9245924091049889,-0.6218198268218631,0.9565051429617533,-0.9571927659231781,-0.6504551645711916
2021-04-15 13:00:00,0.5737769710603537,-0.9139098278197177,-0.42799663438046653,0.019879145658830994,-0.051469833752056195,-0.0019100715963189584
2021-04-15 18:00:00,0.02950587359360021,0.9380227735181956,0.624623526785904,0.010291654578254913,0.6268426841198322,0.033651712180343143
2021-04-15 21:00:00,0.19561914079387496,-0.4313713459066907,-0.10382394274721847,0.03129931015189353,0.9340330323710915,0.6202755866982661
2021-04-16 18:00:00,0.03594327916479621,0.9257903581391964,0.6236327225428663,0.04001202821736048,-0.2602216859236848,-0.016015920604169908
2021-04-16 21:00:00,0.08262454588894143,0.7692735373676101,0.4113903180517682,0.14857036484134947,0.6911932676433747,0.45682444489281293
2021-04-18 11:00:00,0.02803282746068208,0.6445070484348464,0.09428694557214759,0.011287783346152384,0.4220221857006468,0.016168596185032184
2021-04-19 12:00:00,0.050468378897049554,0.8937575473007837,0.5924030409688031,0.018603529581743144,-0.0776116810309483,-0.002634249001490314
2021-04-19 20:00:00,0.01009966348381431,0.41518406881053443,0.01409708813842883,0.007926888675314688,0.7321301211896256,0.04209165249539505
2021-04-19 22:00:00,0.9499676345863824,-0.9388577809808177,-0.6382953601280138,0.026484220924032246,0.9436987436162301,0.6232227224412707
2021-04-20 11:00:00,0.09218297428437991,0.7995441304209566,0.5147980448087524,0.0809112066302063,0.8326749424666507,0.5567613210329538
2021-04-20 15:00:00,0.9424162296410747,-0.9231093731882568,-0.6269451283352523,0.21938662557880023,0.4842939345724761,0.2911112871372149
2021-04-21 15:00:00,0.9254978747348204,-0.8711146511465856,-0.5933843715930748,0.8641091101779859,-0.742660818488065,-0.5026889099428328
2021-04-21 16:00:00,0.7366620200124248,-0.5234746658657183,-0.3446097904191817,0.06536913833612192,0.8649532551503069,0.5799669348154111
2021-04-21 18:00:00,0.03659548346982847,0.9229190800818344,0.6126988535587014,0.0402481267430248,-0.4669222460029296,-0.024939079683425285
2021-04-21 19:00:00,0.03199345016450212,0.9340431743856588,0.6302362339844408,0.02157359259430064,0.954046802294951,0.6296071802551007
2021-04-22 09:00:00,0.7335427121659412,-0.4877481858751371,-0.3249707344090741,0.9245673676366183,-0.9565852372243651,-0.6343935198694209
2021-04-22 10:00:00,0.012079356438333012,0.22860875903392072,0.00704929653852874,0.06078450628646039,0.8607808225916264,0.53566298316368
2021-04-22 11:00:00,0.05289427662071356,0.8328236331945833,0.40581987725569907,0.9297450676961422,-0.9374500141279852,-0.6278130521139571
2021-04-22 12:00:00,0.1547826897741619,-0.776023746278597,-0.12458044222625245,0.7047741518135987,-0.8568815541624538,-0.48053643326073503
2021-04-22 13:00:00,0.010100091459421133,0.7669274948891699,0.06372970506746622,0.14528142132284375,0.549115854567244,0.2692463080463843
2021-04-22 14:00:00,0.12275842499117684,-0.4706637038024837,-0.07255237618185098,0.4778170300831181,-0.012132966089125372,-0.007781962252587576
2021-04-22 15:00:00,0.6067810095469216,-0.8842173582690885,-0.43762519485767265,0.05360783044365743,-0.5626096095393371,-0.03732639269945004
2021-04-22 16:00:00,0.04024985683778339,-0.626611725584674,-0.03026400747968681,0.010654872599428425,0.1629167761441097,0.004095274298511988
2021-04-22 17:00:00,0.2783520633797075,0.41466955159820124,0.268892198758182,0.07142326422077212,-0.6035802697079081,-0.05148550171867545
2021-04-22 20:00:00,0.03688815043704917,0.9198732691541887,0.5970972423409522,0.03610930464029911,-0.2069856734378877,-0.012025145612115916
2021-04-22 21:00:00,0.042005593363497795,-0.2685937571502821,-0.017217646671201875,0.026806679337185575,0.9418170056549692,0.6125827360662135
2021-04-22 23:00:00,0.07417740148834591,0.8127262395636525,0.46960802102937294,0.028132849937435332,0.9401642056328622,0.6205112232642169
2021-04-23 12:00:00,0.15634668164600957,-0.5000108563078571,-0.09446409860828037,0.04462458615703046,0.8354404806187882,0.36029127613625533
2021-04-23 13:00:00,0.6524180818529284,-0.6858968899679215,-0.3875250022892983,0.038027662500532994,0.9191191237937893,0.6057464472767463
2021-04-23 16:00:00,0.2896959293520424,0.41449641755904437,0.2761427436394255,0.0953636894952495,0.8031749343535751,0.5368052061748589
2021-04-23 19:00:00,0.41615987478793365,0.13594627326795286,0.08844189578516307,0.20620020302235173,0.5192528841553613,0.31428887079944035
2021-04-25 17:00:00,0.11819498064823478,0.3721114112975571,0.11803705927426203,0.03711428692963501,0.9234495583533503,0.6224005911218914
2021-04-26 10:00:00,0.9436441487285506,-0.9554526827732566,-0.6432951648835453,0.570610890417356,-0.9381441179203809,-0.43341742489409635
2021-04-26 13:00:00,0.06574130558441187,0.8162283315518984,0.4369385766154144,0.027454615048387872,0.9362964354178719,0.5796844554628813
2021-04-26 19:00:00,0.1885471612165666,0.6191363458895489,0.4159190732796649,0.08677328135520365,0.8213114403103434,0.550423216506465
2021-04-26 20:00:00,0.036435428735349856,0.9254462406851022,0.6274116126520455,0.07811213401127061,0.8327812838951681,0.5432870075520846
2021-04-27 14:00:00,0.1437312417210551,0.6985826529485525,0.4590150615633663,0.09104681149556261,0.7150888482661866,0.3498761968379942
2021-04-28 17:00:00,0.010374845357154756,0.3648913538863219,0.011729920387533802,0.01293794266437675,0.11116904986906197,0.0031899525666934797
2021-04-28 19:00:00,0.07416119702760864,0.7011013661627306,0.28057245472884795,0.05644909103199162,-0.5588703847929838,-0.03906563223110452
2021-04-29 14:00:00,0.03015289703697314,0.9355262221028898,0.614880227275448,0.10265243224879174,0.7856980066006798,0.5203624283542688
2021-05-01 21:00:00,0.03730299490554608,0.4868821812413547,0.06601770224379556,0.13243691119826667,0.7059158603473827,0.4456109392226227
2021-05-03 17:00:00,0.6196541693858181,-0.5393046717558427,-0.3120859688827818,0.13543947495130923,-0.5515250759129823,-0.08861732386970556
2021-05-03 19:00:00,0.8508502514370797,-0.7283242264978727,-0.4901184605093408,0.1431103146407636,0.706958065874677,0.47253497248347437
2021-05-04 21:00:00,0.12114722124135335,0.572707081918745,0.2543781880083872,0.020870532918239135,0.814753043808889,0.1653723366017402
2021-05-05 23:00:00,0.018988561368446996,0.8709046134809041,0.22428484058110063,0.021138319548793888,0.5913411437245569,0.05818318499110557
2021-05-06 18:00:00,0.010636428440577095,0.2679924180211435,0.00767661588295723,0.029146971615358765,-0.45535533258359,-0.01788152482998981
2021-05-07 14:00:00,0.03806203511579622,0.9225789047747505,0.6280016044984764,0.028906843640997368,0.9411749494995317,0.6413306861547894
2021-05-07 16:00:00,0.891459968431591,-0.9281989455249845,-0.6046924417272204,0.03172374457373929,-0.3343491115185697,-0.015529212661828483
2021-05-09 17:00:00,0.09051120416091686,0.8150440260151927,0.5489886444408756,0.3525963320554396,0.2488334419549478,0.15931548125697395
2021-05-10 16:00:00,0.952176079170042,-0.9489743118611376,-0.6443216535776426,0.014528884401255517,0.41775934412778737,0.020342147342597674
2021-05-11 02:00:00,0.02983998079150951,0.6700419895719446,0.11125498184868236,0.11115654309793754,0.46208315592577076,0.15859896664683104
2021-05-11 08:00:00,0.021223981961279233,0.38767443723816913,0.02597573492593036,0.010654331342281918,0.5258325667835078,0.023112180969344656
2021-05-11 11:00:00,0.047862581195494816,0.902053151400208,0.6104850554835052,0.020557520451601138,0.008494166801571714,0.00034507526168070626
2021-05-12 13:00:00,0.29093574312493486,0.4096438620658459,0.2721337814504136,0.1260054884703194,-0.22623909210495072,-0.042169281281877066
2021-05-12 17:00:00,0.02438086634660845,0.9494170175825213,0.6384005261542628,0.025459625111441595,0.371465024985684,0.02892384583114942
2021-05-12 19:00:00,0.008162876017070537,0.5090658183105946,0.016652220003908594,0.030733327995612948,0.8050173445073576,0.22010549665158705
2021-05-12 20:00:00,0.015694169532245374,0.31647735299768825,0.014207131732234373,0.029868722878828108,0.7139035490411781,0.13517849658016978
2021-05-12 21:00:00,0.9402399028083686,-0.9325359068868505,-0.6305153945429198,0.13363320826813857,0.7024655076842711,0.4425173949868084
2021-05-13 00:00:00,0.012926610889280581,0.783952570328456,0.08857313505141819,0.029545823764040836,0.9110329159041689,0.4623115342968034
2021-05-13 14:00:00,0.013461822101209765,0.7707472032392916,0.08554893553281587,0.02587146551271178,0.943957145455108,0.6149435860937303
2021-05-13 20:00:00,0.33092262086613733,0.3305305529330528,0.21955202422369005,0.04169986296054308,0.9143724199642792,0.6178479328152043
2021-05-14 12:00:00,0.059205456024266065,0.8784308176595669,0.5921021447777989,0.7138538349598064,-0.6114608008933186,-0.3799327907047459
2021-05-16 18:00:00,0.8109032685981443,-0.6503972012257185,-0.43530755593636095,0.3745406521176239,0.19594519592293128,0.1246984480441512
2021-05-18 00:00:00,0.9182674545310657,-0.8664601352634905,-0.5877911020113714,0.4092467718387565,0.09126813185424218,0.05669468893035404
2021-05-18 06:00:00,0.04998975200511761,-0.2886104239527902,-0.021557028876621327,0.04387094289545183,0.9077840158259675,0.60291606486152
2021-05-18 13:00:00,0.2885204234084455,-0.6152940337069951,-0.18703726366381263,0.030802152362417748,0.9277362564893701,0.569427594780858
2021-05-18 14:00:00,0.051911534525271516,0.8948212884055667,0.6096014321939919,0.02782252591268601,0.9433612779462347,0.642760182491342
2021-05-18 17:00:00,0.07167194249690008,0.5753551796854449,0.16655536625507927,0.04784556016613617,0.8641309282234213,0.45793671835108074
2021-05-19 22:00:00,0.1255442034372061,0.237791035537528,0.06728119550972052,0.42235262145890196,-0.7611512438187933,-0.29661288370288763
2021-05-20 18:00:00,0.4049754557769542,0.12569038511909905,0.07962011149575224,0.02503462368686914,-0.2551425141491572,-0.009979009197721817
2021-05-21 11:00:00,0.023016628497313285,0.19554308427278908,0.010878383189740687,0.012678340713532158,0.72792160969179,0.06484181532988592
2021-05-24 16:00:00,0.17375030189869978,0.6480137809776353,0.4350579554311307,0.08898657560348511,0.8142389239759183,0.5402036337291556
2021-05-25 13:00:00,0.8914517746104809,-0.7966114112158642,-0.5411999698443859,0.8886916306489495,-0.7929985886685574,-0.5382139665293623
2021-05-25 19:00:00,0.08265770657810528,0.4426106259215451,0.11444502027972514,0.051712454135901545,0.8648595414849763,0.48817767403316503
2021-05-25 21:00:00,0.8591735459026718,-0.7542172266982067,-0.5064654708328994,0.019278344700554315,0.44127706470751615,0.029438361523207033
2021-05-26 16:00:00,0.9358815902800444,-0.9361878399589826,-0.6301845276761164,0.26479834614096226,0.44041371742333646,0.2848385030784338
2021-05-26 17:00:00,0.016749083746238295,0.5579977274876666,0.04075080753285743,0.13390137055663212,0.1807354743356023,0.05079059253761889
2021-05-26 22:00:00,0.024047316938550552,0.8628149281353427,0.25880740095285565,0.06230679503713997,0.8595764511311995,0.5411950542955859
2021-05-27 10:00:00,0.14953404302905768,0.6952441424512987,0.46594382950549773,0.9183052250616641,-0.8775576801943701,-0.5932807412261124
2021-05-27 11:00:00,0.037825344663228316,0.9188952984506654,0.6020533563320697,0.751679568482655,-0.8857390086643735,-0.5160359695483586
2021-05-27 15:00:00,0.2735380227239094,0.437395177195535,0.2881588051194783,0.9071842225431453,-0.8352793160612242,-0.5673511727947571
2021-05-27 20:00:00,0.9480069120748672,-0.9412266978969218,-0.6385087435529492,0.5392654933308999,-0.14307907466223344,-0.09179068078296139
2021-05-27 21:00:00,0.029346806108575145,0.9378137237981262,0.6205261425588329,0.044431484573610354,0.9050584891577536,0.593920966520641
2021-05-28 12:00:00,0.013756692153277022,0.07463923415840933,0.002186711334408487,0.009086817773783737,0.41934464098845653,0.012922803911015645
2021-05-28 13:00:00,0.8812331737830581,-0.794946009435822,-0.5360068107207797,0.9314730555234911,-0.9200085511042316,-0.6202099697306754
2021-05-28 14:00:00,0.04024781911826673,0.9182264050671624,0.6253526305664224,0.029538736839699903,0.939886326228224,0.6403704374654737
2021-05-28 17:00:00,0.030757463836861863,0.3289363525696162,0.028833409970578983,0.03676297447154346,0.9228484247206773,0.6142634205061245
2021-05-28 22:00:00,0.05024607105209894,0.8601537925607629,0.46280725087908164,0.8043179508806801,-0.8113287755927641,-0.5097285008405883
2021-05-29 15:00:00,0.08909202665771633,0.8188064650160776,0.5535043646313199,0.007937693480506753,0.4027058864175804,0.010563178499766913
2021-05-30 15:00:00,0.014981486956657615,0.7574334828664463,0.08817642993524931,0.02020355936784392,0.886856910362731,0.2703732582985823
2021-05-31 02:00:00,0.08519509007018396,0.6255978175053548,0.23298105064249988,0.05723480837617212,0.8801268857122121,0.5849796793354723
2021-05-31 18:00:00,0.007692774155928726,0.44288119458440894,0.01206429441949243,0.6484525896378247,-0.8599737572100195,-0.45217310973892727
2021-06-01 13:00:00,0.023635041144751318,0.9511038971215532,0.6409299029650524,0.23362969307766737,0.4409391278327137,0.26139424593268584
2021-06-02 00:00:00,0.024708984465727554,0.5687369142005566,0.06165887958910189,0.03145619772302589,0.9329256374809068,0.6142942505772762
2021-06-03 13:00:00,0.007965936674176737,0.3840779564862463,0.009808059045969828,0.011058034863792827,0.44815165039302807,0.01760791827059558
2021-06-03 16:00:00,0.023752739652991295,-0.34475549622055746,-0.011967754478955563,0.026327105189995644,0.8308673054586525,0.22476584884743192
2021-06-04 13:00:00,0.10048055873395262,0.7924882061021085,0.5290955242646693,0.02258332098927335,0.9527228566076864,0.6366250202307261
2021-06-04 14:00:00,0.045006744312084776,0.9086293602366569,0.6187368004970526,0.02340145599730584,0.9521337307462143,0.6469428935369345
2021-06-04 16:00:00,0.024792362466312244,-0.3918650186768209,-0.013715965258886478,0.06110708020215079,-0.49372672470051693,-0.03881313359248496
2021-06-04 19:00:00,0.10763409590166598,0.7812164409698148,0.527074433867509,0.030480440592466143,0.9365460222174707,0.6276138827534671
2021-06-07 12:00:00,0.6556314929814407,-0.33026223034324576,-0.21893876570556253,0.07301499289530296,0.8504769761552889,0.573286878409893
2021-06-07 15:00:00,0.15488493990677196,0.6847900918911086,0.4591433085842544,0.09918166617032137,0.7827870715891398,0.5009898565554112
2021-06-07 16:00:00,0.6218538787684756,-0.34190803266465764,-0.21739247033246162,0.12303493446934821,0.467715533508802,0.17607886781041704
2021-06-07 21:00:00,0.035135908414834896,0.9284411284538777,0.6316943743296244,0.15368863882985473,0.6899352165672281,0.4655198869208319
2021-06-07 22:00:00,0.07143961957456949,0.37351527430183135,0.07650343180965008,0.8401563009701231,-0.8057817449488105,-0.5233409259851055
2021-06-08 01:00:00,0.02910629934833685,0.9407958894942755,0.6412627104608393,0.023640944012565463,0.9516133378318875,0.6462705867807069
2021-06-08 12:00:00,0.22307052932586988,0.5495790018518548,0.3681605295405558,0.33335837100896293,0.3258581978089346,0.21647926526933647
2021-06-08 16:00:00,0.20634379549781676,0.583090138370298,0.39099965631889305,0.09656326750173241,0.8012528085848462,0.5365110478947377
2021-06-08 17:00:00,0.06398056042317476,0.8691763899206665,0.5872507746602306,0.9151408587661121,-0.961200910892212,-0.631848549617022
